"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Cote d'Ivoire","CIV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299230009317398","0.273660004138947","","","0.106030002236366","0.109449997544289","0.115970000624657","0.180380001664162","0.154320001602173","0.154330000281334","0.153899997472763","0.181630000472069","0.194509997963905","0.192959994077682","0.195659995079041","0.207469999790192","0.206929996609688","0.255380004644394","0.195339992642403","","",
"Comoros","COM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0726400017738342","","","","","",
"Costa Rica","CRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.298000007867813","0.290749996900558","0.257400006055832","0.331719994544983","0.387279987335205","","","0.356819987297058","0.373180001974106","","0.430469989776611","0.364170014858246","0.398400008678436","0.541170001029968","0.482609987258911","0.474029988050461","0.570450007915497","0.561410009860992","","","",
"Caribbean small states","CSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.347359985113144","0.401719987392426","0.501230001449585","0.458310008049011","0.478650003671646","0.565280020236969","0.564450025558472","0.582430005073547","0.602310001850128","0.549199998378754","0.441390007734299","0.436150014400482","0.500609993934631","0.614870011806488","0.6076700091362","0.271919995546341","0.407169997692108","0.474660009145737","0.40531998872757","","",
"Curacao","CUW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.204070001840591","0.219200000166893","0.228180006146431","0.238519996404648","0.28150999546051","0.320589989423752","0.338690012693405","0.370550006628037","0.387410014867783","0.404309988021851","0.390890002250671","0.450459986925125","0.452179998159409","0.456120014190674","0.429250001907349","0.462660014629364","0.472400009632111","","",
"Czech Republic","CZE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.897279977798462","0.997150003910065","1.06717002391815","1.05692994594574","1.11635994911194","1.10575997829437","1.10491001605988","1.15119004249573","1.1473799943924","1.17084002494812","1.23371994495392","1.30508995056152","1.2420300245285","1.29721999168396","1.33985996246338","1.56006002426147","1.79038000106812","1.90952003002167","1.99733996391296","","",
"Germany","DEU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13716006278992","2.17880010604858","2.21230006217957","2.33383011817932","2.39165997505188","2.38558006286621","2.41543006896973","2.45659995079041","2.42078995704651","2.42252993583679","2.4560399055481","2.44633007049561","2.5971200466156","2.72643995285034","2.71367001533508","2.79561996459961","2.87167000770569","2.82646989822388","2.86854004859924","","",
"Djibouti","DJI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80667996406555","1.88914000988007","2.00618004798889","2.12764000892639","","2.32466006278992","2.44145011901855","2.51084995269775","2.42041993141174","2.39252996444702","2.40235996246338","2.51481008529663","2.77951002120972","3.06927990913391","2.93696999549866","2.96625995635986","3.02631998062134","3.08493995666504","3.08492994308472","","",
"Dominican Republic","DOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Algeria","DZA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.230279996991158","0.366400003433228","0.196229994297028","0.163570001721382","0.066040001809597","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.463363762097748","0.567803015091069","0.632310765774017","0.699942000604152","0.731172536686756","0.80167578062591","0.914118676740328","1.01180240339947","1.11261847909138","1.18807104043875","1.25761287586719","1.25671238520054","1.4240655137455","1.41351457752841","1.69782506788902","1.63559903223653","1.89620601078096","1.80237571908026","1.96424571982898","","",
"Early-demographic dividend","EAR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61589746968046","0.634802201973323","0.6575340389937","0.622088185567773","0.632588791220161","0.640282119107677","0.660205686004353","0.674755707739398","0.713123748243205","0.639064855454324","","","","","","","",
"East Asia & Pacific","EAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25606318736221","2.32835221501565","2.30186679736688","2.37846211647073","2.30937168269782","2.36038893124908","2.31828317837024","2.41020255141007","2.39027664784939","2.48587719069069","2.47269370490658","2.41874079037473","2.46651310548858","2.30791065040236","2.45764494165814","2.3922728278275","2.54839028871118","2.39193585396321","2.57162977936748","","",
"Europe & Central Asia (excluding high income)","ECA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.792406883497821","0.836361095051284","0.657871918214885","0.680464266517958","0.716410938120865","0.833262805374462","0.860293904806547","0.852450419778125","0.808593785604346","0.809595954509343","0.809556723557866","0.86751322183828","0.835777652593744","0.957499075497113","0.907113923455484","0.89896432889683","0.936556182568806","0.929104617592928","1.0108184463845","","",
"Europe & Central Asia","ECS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67169934487687","1.65411875370732","1.62553722788416","1.71741299891442","1.69502633082633","1.73892325039666","1.71236787724677","1.73467263190432","1.71057207795255","1.66514587547616","1.67155480815251","1.67257135213657","1.73652983355728","1.82719380444255","1.79075915053009","1.80575015968196","1.86249785645178","1.83920835017672","1.88549173468421","","",
"Ecuador","ECU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0740600004792213","0.0626299977302551","0.0651699975132942","","","0.0515000000596046","0.0553399994969368","0.0573499985039234","","","0.128629997372627","0.131940007209778","0.227789998054504","0.394630014896393","0.402969986200333","0.339910000562668","","","","","",
"Egypt, Arab Rep.","EGY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212599992752075","0.197559997439384","0.199100002646446","0.186509996652603","0.192469999194145","","","","0.269939988851547","0.241410002112389","0.259030014276505","0.255100011825562","0.270240008831024","0.433120012283325","0.433450013399124","0.531539976596832","0.541029989719391","0.677980005741119","0.678680002689362","","",
"Euro area","EMU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73774004795529","1.71104696897826","1.74064234716486","1.76326361740147","1.80408782759487","1.79391771763498","1.83505762190681","1.80253148117524","1.78078444532787","1.77687895749223","1.79923768268974","1.80616096978145","1.88956159268895","1.98624956645013","1.99423146496504","2.04166481459375","2.1010530555853","2.10766936626183","2.12060838559777","","",
"Eritrea","ERI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.789489984512329","0.779640018939972","0.851019978523254","0.840520024299622","0.88494998216629","0.890190005302429","0.960049986839294","1.02218997478485","1.03849005699158","1.09577000141144","1.17218005657196","1.23448002338409","1.31708002090454","1.35136997699738","1.34965002536774","1.32512998580933","1.28410995006561","1.26172995567322","1.23138999938965","","",
"Estonia","EST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.570739984512329","0.680630028247833","0.600090026855469","0.699460029602051","0.716489970684052","0.767769992351532","0.851930022239685","0.923640012741089","1.11665999889374","1.06884002685547","1.25952005386353","1.39540994167328","1.58141005039215","2.30655002593994","2.11425995826721","1.71467995643616","1.43636000156403","","",
"Ethiopia","ETH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179169997572899","","0.170890003442764","","","0.241370007395744","","","0.604740023612976","","","",
"European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69964565096263","1.71770913127891","1.69341520598626","1.77604859509928","1.743184944851","1.79986223809558","1.772419743862","1.79689043365759","1.76052052807282","1.7528164129292","1.7736977089792","1.77640449406983","1.84518411603158","1.93692094925987","1.92994034488442","1.97146485692981","2.01184844274401","2.02698249037378","2.03447809797115","","",
"Fragile and conflict affected situations","FCS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
